	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:10.447		44712	220
	2010-09-18 19:26:10.448		44928	221
	2010-09-18 19:26:10.45		45144	222
	2010-09-18 19:26:10.456		45360	223
	2010-09-18 19:26:10.457		45576	224
	2010-09-18 19:26:10.458		45792	225
	2010-09-18 19:26:10.477		46008	226
	2010-09-18 19:26:10.518		46224	227
	2010-09-18 19:26:10.538		46440	228
	2010-09-18 19:26:10.539		46656	229
	2010-09-18 19:26:10.54		46872	230
	2010-09-18 19:26:10.541		47088	231
	2010-09-18 19:26:10.543		47304	232
	2010-09-18 19:26:10.554		47520	233
	2010-09-18 19:26:10.57		47736	234
	2010-09-18 19:26:10.571		47952	235
	2010-09-18 19:26:10.572		48168	236
	2010-09-18 19:26:10.573		48384	237
	2010-09-18 19:26:10.575		48600	238
	2010-09-18 19:26:10.576		48816	239
	2010-09-18 19:26:10.577		49032	240
	2010-09-18 19:26:10.578		49248	241
	2010-09-18 19:26:10.582		49464	242
	2010-09-18 19:26:10.583		49680	243
	2010-09-18 19:26:10.584		49896	244
	2010-09-18 19:26:10.585		50112	245
	2010-09-18 19:26:10.587		50328	246
	2010-09-18 19:26:10.588		50544	247
	2010-09-18 19:26:10.589		50760	248
	2010-09-18 19:26:10.59		50976	249
	2010-09-18 19:26:10.592		51192	250
	2010-09-18 19:26:10.659		51408	251
	2010-09-18 19:26:10.66		51624	252
	2010-09-18 19:26:10.661		51840	253
	2010-09-18 19:26:10.662		52056	254
	2010-09-18 19:26:10.663		52272	255
	2010-09-18 19:26:10.664		52488	256
	2010-09-18 19:26:10.666		52704	257
	2010-09-18 19:26:10.667		52920	258
	2010-09-18 19:26:10.671		53136	259
	2010-09-18 19:26:10.702		53352	260
	2010-09-18 19:26:10.703		53568	261
	2010-09-18 19:26:10.729		53784	262
	2010-09-18 19:26:10.73		54000	263
	2010-09-18 19:26:10.732		54216	264
	2010-09-18 19:26:10.733		54432	265
	2010-09-18 19:26:10.734		54648	266
	2010-09-18 19:26:10.735		54864	267
	2010-09-18 19:26:10.741		55080	268
	2010-09-18 19:26:10.742		55296	269
	2010-09-18 19:26:10.743		55512	270
	2010-09-18 19:26:10.744		55728	271
	2010-09-18 19:26:10.746		55944	272
	2010-09-18 19:26:10.747		56160	273
	2010-09-18 19:26:10.748		56376	274
	2010-09-18 19:26:10.749		56592	275
	2010-09-18 19:26:10.75		56808	276
	2010-09-18 19:26:10.773		57024	277
	2010-09-18 19:26:10.822		57240	278
	2010-09-18 19:26:10.824		57456	279
	2010-09-18 19:26:10.857		57672	280
	2010-09-18 19:26:10.858		57888	281
	2010-09-18 19:26:10.859		58104	282
	2010-09-18 19:26:10.86		58320	283
	2010-09-18 19:26:10.862		58536	284
	2010-09-18 19:26:10.863		58752	285
	2010-09-18 19:26:10.864		58968	286
	2010-09-18 19:26:10.865		59184	287
	2010-09-18 19:26:10.866		59400	288
	2010-09-18 19:26:10.89		59616	289
	2010-09-18 19:26:10.891		59832	290
	2010-09-18 19:26:10.892		60048	291
	2010-09-18 19:26:10.893		60264	292
	2010-09-18 19:26:10.895		60480	293
	2010-09-18 19:26:10.896		60696	294
	2010-09-18 19:26:10.897		60912	295
	2010-09-18 19:26:10.898		61128	296
	2010-09-18 19:26:10.899		61344	297
	2010-09-18 19:26:10.952		61560	298
	2010-09-18 19:26:10.963		61776	299
	2010-09-18 19:26:10.964		61992	300
	2010-09-18 19:26:10.966		62208	301
	2010-09-18 19:26:10.967		62424	302
	2010-09-18 19:26:10.968		62640	303
	2010-09-18 19:26:10.969		62856	304
	2010-09-18 19:26:10.971		63072	305
	2010-09-18 19:26:10.991		63288	306
	2010-09-18 19:26:10.992		63504	307
	2010-09-18 19:26:10.994		63720	308
	2010-09-18 19:26:10.995		63936	309
	2010-09-18 19:26:11.027		64152	317
	2010-09-18 19:26:11.164		64368	328
	2010-09-18 19:26:11.166		64584	330
	2010-09-18 19:26:11.189		64800	340
	2010-09-18 19:26:11.19		65016	341
	2010-09-18 19:26:11.235		65232	356
	2010-09-18 19:26:11.394		65448	359
	2010-09-18 19:26:11.396		65664	360
	2010-09-18 19:26:11.399		65880	361
	2010-09-18 19:26:11.43		66096	362
	2010-09-18 19:26:11.432		66312	363
	2010-09-18 19:26:11.449		66528	364
	2010-09-18 19:26:11.452		66744	365
	2010-09-18 19:26:11.472		66960	366
	2010-09-18 19:26:11.474		67176	367
	2010-09-18 19:26:11.476		67392	368
	2010-09-18 19:26:11.478		67608	369
	2010-09-18 19:26:11.48		67824	370
	2010-09-18 19:26:11.482		68040	371
	2010-09-18 19:26:11.506		68256	372
	2010-09-18 19:26:11.508		68472	373
	2010-09-18 19:26:11.538		68688	374
	2010-09-18 19:26:11.555		68904	375
	2010-09-18 19:26:11.557		69120	376
	2010-09-18 19:26:11.561		69336	378
	2010-09-18 19:26:11.569		69552	379
	2010-09-18 19:26:11.571		69768	380
	2010-09-18 19:26:11.573		69984	381
	2010-09-18 19:26:11.575		70200	382
	2010-09-18 19:26:11.576		70416	383
	2010-09-18 19:26:11.578		70632	384
	2010-09-18 19:26:11.584		70848	385
	2010-09-18 19:26:11.592		71064	386
	2010-09-18 19:26:11.594		71280	387
	2010-09-18 19:26:11.597		71496	388
	2010-09-18 19:26:11.599		71712	389
	2010-09-18 19:26:11.601		71928	390
	2010-09-18 19:26:11.606		72144	391
	2010-09-18 19:26:11.608		72360	392
	2010-09-18 19:26:11.635		72576	393
	2010-09-18 19:26:11.677		72792	394
	2010-09-18 19:26:11.679		73008	395
	2010-09-18 19:26:11.681		73224	396
	2010-09-18 19:26:11.683		73440	397
	2010-09-18 19:26:11.685		73656	398
	2010-09-18 19:26:11.687		73872	399
	2010-09-18 19:26:11.689		74088	400
	2010-09-18 19:26:11.691		74304	401
	2010-09-18 19:26:11.693		74520	402
	2010-09-18 19:26:11.695		74736	403
	2010-09-18 19:26:11.698		74952	404
	2010-09-18 19:26:11.712		75168	405
	2010-09-18 19:26:11.714		75384	406
	2010-09-18 19:26:11.718		75600	407
	2010-09-18 19:26:11.72		75816	408
	2010-09-18 19:26:11.722		76032	409
	2010-09-18 19:26:11.724		76248	410
	2010-09-18 19:26:11.726		76464	411
	2010-09-18 19:26:11.81		76680	412
	2010-09-18 19:26:11.812		76896	413
	2010-09-18 19:26:11.814		77112	414
	2010-09-18 19:26:11.816		77328	415
	2010-09-18 19:26:11.817		77544	416
	2010-09-18 19:26:11.83		77760	417
	2010-09-18 19:26:11.832		77976	418
	2010-09-18 19:26:11.833		78192	419
	2010-09-18 19:26:11.853		78408	420
	2010-09-18 19:26:11.854		78624	421
	2010-09-18 19:26:11.856		78840	422
	2010-09-18 19:26:11.858		79056	423
	2010-09-18 19:26:11.859		79272	424
	2010-09-18 19:26:11.861		79488	425
	2010-09-18 19:26:11.884		79704	426
	2010-09-18 19:26:11.889		79920	427
	2010-09-18 19:26:11.891		80136	428
	2010-09-18 19:26:11.912		80352	429
